"ProteinID","f_control_1_imputed_intensity","f_control_2_imputed_intensity","f_control_3_imputed_intensity","f_wvirus_1_imputed_intensity","f_wvirus_2_imputed_intensity","f_wvirus_3_imputed_intensity","m_control_1_imputed_intensity","m_control_2_imputed_intensity","m_control_3_imputed_intensity","m_wvirus_1_imputed_intensity","m_wvirus_2_imputed_intensity","m_wvirus_3_imputed_intensity"
"ESYT2","16.2063676629818","16.3372473128988","16.2388077538704","15.9786657763331","15.8056884603143","15.7789857165966","16.1821537807106","16.0652877977776","16.0474562527697","15.8709064954886","15.8695504692077","15.7575905433747"
"UHRF1BP1L","12.7949356628035","12.5317201616512","12.4936553389637","12.3066000355819","12.2378642245858","12.6137825594064","12.6404618665349","12.3862424327971","12.3725250183827","12.65038536751","12.5705886338651","12.793784142817"
"SHTN1","13.7257922714942","13.746283370677","13.8566978563539","14.7676878993407","14.7559046693033","14.7926733857244","13.6173871092587","13.5913704021185","13.5949310429272","15.5685826040708","15.508893459146","16.0390839743897"
"TMEM223","12.617373333489","12.7695837383632","12.8684290388274","13.0842436867001","12.9916547011175","12.6795636678344","12.6416769769086","12.8395404039163","12.6459623389592","12.8710889679649","13.0920104983898","12.7970190593278"
"FEZF1","16.7103625171817","17.439416984582","18.1473838194853","18.1779985476675","18.0414613064614","17.9687792743891","16.6604137943826","16.4894936389868","17.2132941154","17.0877528760102","16.8035887992064","16.7049978291641"
"GXYLT2","11.4834782357984","11.5663109596603","11.3280914489952","9.54838653024853","10.8619011915717","11.8228833671874","9.08497841918874","10.1663926859625","9.19108883328748","11.40903829791","10.3167771577927","11.4932387773567"
"TMEM120B","12.6828322274768","12.8275312665241","12.7958326832847","13.1310241489442","11.814255750277","11.0704563227367","12.4646708193234","12.4189831320037","12.4086428745801","10.4955607351389","12.1909635664803","10.5685655504928"
"ARHGAP10","13.5611805267436","13.0738336192806","13.1398263079635","12.6813789842266","12.541525003121","12.3703414018178","13.5372669426237","13.5400553691038","13.7736955675156","12.7420757056083","12.7375621322927","13.0396456393166"
"SLC22A23","13.5060843899736","13.0768757080919","13.1867193634339","13.9958466311527","14.0846589296098","14.2145392121567","10.3459722393404","10.3580724119863","11.3526544563738","12.7943711876024","13.2035407165447","13.3766544975306"
"ARHGEF37","11.0860897713572","11.4259187180293","11.5902034029514","11.4210128557792","11.0610640220681","9.89105305895574","11.386653251216","11.3962045764858","9.44080689166069","10.5316403040447","11.4227247571501","10.6050873138767"
"MEX3A","14.0285104475909","13.7992613815505","14.1367828928419","14.3320505387422","14.4852884482069","14.3810223947717","14.5101274716298","14.3743331200921","14.3825429740149","14.5875079818441","14.4761322951866","14.8156184551533"
"ILVBL","15.1595087258066","14.826384625644","14.8305498676852","15.227608423091","15.1942028122415","15.4298284249418","14.3278543434998","14.7433249868493","14.7921700623681","15.2286496147638","15.3681688018919","15.0755501794114"
"NDUFAF8","11.3959557637892","11.296105984268","10.4347700618499","10.4011761561663","10.0245108226899","10.0349554920536","10.5208956951387","10.5325674433335","10.4753749732124","11.5050121722203","11.3412074566138","11.9209594339986"
"PLEKHG3","12.3058764974921","12.1693863949534","12.1980121680058","12.172511892586","12.3279988562203","10.3818518341058","11.4844755183278","11.511090443127","11.4044603843837","10.7351984165348","10.5026709848193","11.5903889161997"
"SSC5D","10.5142287828036","10.4225441435092","10.4693867365402","12.4266840818496","13.2811940068292","13.2778409470347","10.5550904697815","10.5666784677583","10.5100248287232","9.675769745858","12.173780182269","12.6091625746947"
"SH3PXD2B","16.1597215737291","16.0389404169944","16.1503343648085","16.4744125933858","16.0920695666026","16.1697097395415","16.1093736196638","16.0936713342444","16.136126004482","16.5698229812238","16.6340736355045","16.5117372138834"
"CIBAR1","9.75499603416626","11.7043186777608","11.2050356661654","11.1302552203292","10.3717597118768","10.5265543965936","11.4403449277733","11.590296984789","10.8416272431461","10.030681996658","10.5390102938825","10.8111402531077"
"MACROD2","12.4886736626262","12.2907100687174","12.5976708335733","12.5967558190042","10.5166093340698","11.5283178134539","11.4776134567607","11.4869420012951","11.4448252050417","10.1787282742442","11.5193895562685","9.73872712828494"
"PTPDC1","11.9926409885886","11.9509677244161","11.8563671659952","11.6361669091279","11.4283235290412","12.1480570591931","11.3710197114243","11.2104095652406","11.5603614967431","11.763121054112","12.324917460763","11.5845585647069"
"BCLAF3","12.4199285856398","11.1253876386488","11.3302054361485","12.3144019755594","11.5193908326433","11.0097999115313","11.9971865391153","12.6956393749053","10.7055166097987","12.3264547677718","12.8456311772521","10.097989215911"
"NBAS","16.6983248459702","16.6416707684441","16.6273771356226","16.4457617439476","16.1785364778007","16.1540862935882","16.3018587523014","16.3449633467604","16.3193510630015","16.0087962523607","15.9646138745235","15.70404681955"
"TARS3","12.9866686887201","12.5741653854505","12.7242580334472","12.5435272989746","13.1474052853399","12.7451175564391","12.5870953793632","12.590084077304","12.561669812568","12.9147158675871","12.7266758485807","12.866882871051"
"FAM234B","10.5490543008711","8.90899899571377","10.3503977931709","10.4327506689352","11.3223901341481","11.2827409528439","9.3710709122154","10.7591302058913","8.53114749099813","10.0793647764755","9.6277928532586","11.5730364688109"
"TYW5","12.9918194243802","12.7061009711717","12.8700795433417","13.4614282869804","12.7139706924361","12.9736399730189","12.8242706320164","13.1317508761909","12.8802627030974","12.9314245234604","12.640683282589","13.0755978092836"
"DENND3","13.5928657741032","13.6133290543711","13.5546727826245","13.6345047852281","13.8243621335695","13.4285564621952","13.9289346907414","13.9287034191934","13.9720553756096","13.494518116351","13.3355299275708","13.0620781897566"
"TMEM131L","11.174438878004","11.0357957143635","11.3155967963356","11.5130323613695","11.0003459663846","11.0343724535574","11.6625660215292","11.3383185532402","11.4803610642249","10.792009368643","10.7141939919231","11.1268528640752"
"VWA8","14.3057197780531","14.1433274057415","14.3681108119865","14.5154904155054","14.1786959700634","14.0697350558273","14.2143570699818","14.3269490559022","14.2276159434142","14.2137877274255","14.2114776884167","13.8643602792007"
"SBNO1","13.234163281039","13.0199867896782","13.0147841709825","13.1825759204208","13.3288992792514","13.8130897341685","13.709320794959","13.8427726392188","13.7874434841187","13.689266395469","13.6825667137724","13.0395291257442"
"GTPBP10","13.577157353003","13.3149938469708","13.5295525631141","13.6425368732781","14.0068169461645","13.5238437049185","14.1151086935575","14.1472764854214","13.8807314351417","14.0700286761458","14.1559566294644","14.252776291027"
"WDR91","14.1015243479324","13.902855555947","13.9570566844911","13.7890852802364","13.4268936997273","13.3906526402133","13.9759016919956","13.9286849158678","13.8406894240475","13.5019864214979","13.2811056012027","13.3539187034762"
"DENND11","12.19117645188","12.2779963668973","12.4592061799243","11.7815359410756","11.0249434812288","10.8603336054035","12.2881191621973","12.1742297512795","12.1874077507512","11.9135327185439","12.4124957519804","12.260152126244"
"MBLAC1","11.4885937856716","10.4570471635194","11.4032919448111","13.3268648142157","14.4408497066652","14.3219069615044","10.7480147201096","9.75750523204185","9.68806957602785","12.7540064210953","12.8496259844979","13.6423563601154"
"MTMR11","14.1998180177844","13.2310666408317","13.9547324948057","12.030894694477","12.887515751238","10.4604523642959","9.74393053222776","14.5188744109519","13.5979361490957","13.8543716897296","13.2224085227537","10.2478499621405"
"VPS37C","12.66360702338","12.3565510076718","12.4717818886026","14.6068794010906","14.1935561606643","14.3081185699487","12.728220276002","12.4049020580346","11.8887584671201","13.9365091211945","13.7594097015496","14.2959123933816"
"PEDS1","14.4550638838763","14.6306368535835","14.6472616614538","13.7081247135116","13.3489079267295","13.4810551924668","13.7714791527086","13.4953054192527","13.5551403085359","11.20363994366","12.9642199160661","13.2214874341182"
"TRAPPC13","13.5182597291531","13.4958300492637","13.3665271279655","13.8062676607302","13.8544885741809","13.9582626973295","13.3568508296134","10.0930530454678","14.1800023646962","14.131873033325","14.243173983473","14.4338070963536"
"CNOT1","15.9890418551265","15.9673816356427","15.9960828383472","15.5368239355388","15.3569058360489","15.2845964024284","16.0823819299655","16.1460972727454","16.1129810673871","15.7835610122062","15.7099157723812","15.4719672797732"
"MAP1LC3B","19.0576295444369","18.6021768953888","18.9958747793668","19.8187272709757","19.1918953827945","19.2840604479318","18.7092251987853","18.8048778189252","18.8203659700124","19.5106154503086","19.4311262074328","19.1185203739957"
"FAM83G","12.7575087705346","12.9094074796837","12.7349297329586","13.2186313433498","12.9899443648706","13.284879031455","13.1637927435172","12.8936636761936","12.9401300364814","13.2170443681962","12.9623212703524","13.2573716358559"
"PGP","15.1962563177362","14.760714750428","14.6639916480899","15.203588890914","15.2218702858108","15.3218470819049","15.1507151529089","15.0163686930926","15.2106637346145","15.0002817488615","14.8311835167074","14.9700744257087"
"RIMOC1","12.9956170095218","12.1223006354488","12.3955609112911","13.0628809453097","12.512940411812","12.467921359768","12.7405144258567","13.0196324241438","12.7477230584432","11.7008298172998","11.9660836128288","13.053225060996"
"RCCD1","11.7400547801458","11.5711837948239","11.0907872842458","10.9881805074055","12.2322140421064","11.6092156824843","11.7529952291685","10.233021740879","10.0289178339806","10.9479364030549","9.65271055415869","11.3773786542246"
"SOWAHB","13.6543339438165","12.3653081460794","13.8586027124571","15.374085150008","15.2478385286862","15.343286361851","14.0597838277361","13.8733768210654","14.2408882040931","14.8968054031735","15.1712393589597","13.3885689568762"
"EEF2KMT","12.5637801928373","12.102631888855","11.9642361639025","12.3463669076508","10.8507277592086","12.630960999128","12.15949926517","11.5230375116655","12.5971144434836","10.673140387041","12.6277937650384","12.1930047382614"
"ZNF316","12.2484316567562","11.732239516207","12.0337567926413","12.3133734109056","13.0365685821249","11.8239761963359","12.3876431050889","12.0660319929254","12.2050295550059","12.7748302903973","12.765561680618","12.1120452205229"
"TCAF2","12.8383491004151","12.6437953247938","12.3999427677125","11.9888408756149","12.2416912454462","12.1517047318581","12.9758264778511","13.2274324363363","13.2084736697684","12.2681325840735","12.0551570077828","12.3644356411629"
"TUBAL3","13.0212090301287","12.9012195158727","12.9957759822357","14.3502278768737","13.3938462556153","12.8195504392716","12.1001399573036","12.0620326419133","12.7124539180891","13.9213853750973","14.0374868976141","13.9536508336493"
"FBLL1","18.648462915127","15.9592458037609","17.4106749333592","18.8732428296353","18.866699382882","18.7816958848026","18.2113179766898","11.2020130023868","18.59090497266","18.6722872096848","18.5751071003895","11.2853230421955"
"SMCHD1","14.7105374096918","14.5185793963727","14.5700928741881","14.6835429492821","14.3385971195745","14.5257043152802","14.9766580924265","15.0722289258064","15.0537562225621","15.288707495852","15.4164346974785","14.4884615347238"
"MANSC4","13.9107738786031","11.8811216101513","11.8215707150354","14.6136513568693","14.3046080061299","14.1132700879615","13.9882675086774","14.0619364806326","14.0213704134684","14.7473905468165","15.0640522342451","15.1208413044784"
"CASTOR2","12.8366401767825","13.736486494786","12.8361194101975","12.3502182062386","11.8187299542879","12.218084881997","12.6165557356178","12.3317958925781","12.1174450580994","12.5677279633048","12.7887040606226","12.8994645545329"
"ARHGAP42","13.428032964193","13.5705079955674","13.5213059821166","13.2992366430049","13.1186831938864","12.6799594520548","12.7112905505312","12.8126666796659","12.9995103304574","13.1789526766747","13.2988931101034","13.4195652255141"
"UNC119B","14.5143442113573","14.1213554358216","13.8834165330418","14.7815134015429","15.0934877166174","14.9367207443772","14.2271044721161","14.4452670884617","14.3206383916749","15.1346589424588","14.9445061823359","14.8835644980925"
"METTL15","13.2629331388949","12.9793590970906","13.0913990209582","12.9445693215964","12.8790796734187","12.7965243475696","13.4453899599042","13.4290274480388","13.5692147955395","13.2492734798533","13.2950944861539","13.1719898831233"
"FAM90A8","11.2040881273489","11.3878861414652","10.6646913140154","10.5880631345445","10.450440122966","11.8795449610198","11.5682221606333","10.7004581367948","10.17109752966","10.6982807391899","10.7440338400733","11.6332404707891"
"LIPT2","12.0049296989658","11.8374781373853","12.092463155248","11.394709196477","11.3756368093626","11.8659886924223","11.9135177594228","11.2658611391892","11.2466574778659","11.4127709421494","10.964239774508","10.7483216347601"
"CCDC85C","13.1260268406528","13.2060146451742","13.3366320788603","13.5285273669469","13.3418801466947","13.4247305515173","13.1555645738644","13.1528235338071","12.9497555953732","13.7185756853759","13.7920785301617","14.0710935969026"
"SAC3D1","12.0858508431383","13.7988565224813","12.0808508304336","11.9663648525846","11.8574048830044","11.0926150536017","12.5881992953229","11.8937262365972","11.8402350408881","10.5202202875878","12.2986296794698","12.3376135401346"
"COL6A6","14.9029261956106","10.6517105101579","13.9290364384787","15.688187463094","14.9796975953115","15.1787309782002","10.0803021908182","15.3791380332687","15.4259993362608","15.936847243412","15.8584618780972","15.0054622719605"
"MARCHF11","13.658066402472","13.8777634182826","13.9730425885879","13.1220773393524","13.1566772279567","9.61405674625372","13.5946045305255","13.3537395543203","13.9556317466004","13.0986522690163","13.1207821878713","13.1996570099861"
"LRRIQ3","13.9860375554645","13.7870659127626","13.9156086614334","10.6245965890212","11.0832452726202","11.2147082107629","13.8340561957669","14.2928823801379","14.5937470837186","13.3195451175541","13.3497649952125","12.9452755609157"
"BTBD11","13.8142519940202","13.3831102463315","13.4884552582753","13.5900372802382","13.756306122499","13.5238314561121","12.9996036975461","12.8656404900523","13.0311170462559","12.9263868090566","12.265137389655","12.7650933673232"
"RTL8C","16.354996573887","15.5271440286141","16.0017160537775","15.7724408763849","15.8975524260764","15.7403684304176","16.3081096797183","16.4245353809568","16.2658109719104","16.2397346331706","16.296283527247","16.4806245567687"
"ZSWIM8","14.1184788043294","14.018330599784","14.0712528481804","13.7491361643361","13.5804823516269","13.7582960973061","14.1152956769875","14.0374096786359","14.0709175618782","14.2245971455021","13.8305350131978","14.0031665066652"
"ARHGAP32","12.9304268882218","12.9064528365642","13.0703977140687","13.1178800682859","9.60318432188421","12.9510078075278","12.8192650193237","12.4692118951801","12.7221500587864","12.5315764061339","12.3170196632908","13.4984628076399"
"DISP2","11.7831987967261","12.193676275018","12.1182370681943","11.6217634347102","12.1156289351826","11.9732919773318","10.2206145407795","10.7242268012274","11.1553953562028","9.53355750827782","9.67697824429641","10.7737701093515"
"POM121C","11.4605378071165","11.0867532533117","11.5776082095913","12.0713651516696","11.2054625117837","10.8691542593492","12.0791880808176","12.2150475707233","12.1816958056912","11.5103339650964","11.5970422600077","10.9891744951402"
"DDX11","10.7455371563849","9.63857510604192","10.6383997103984","11.6102135992391","10.5003164760583","10.5102780800329","11.1919848932343","11.4562311903407","10.6116795805865","10.1110987889448","11.5082454119696","10.8659497361824"
"HIGD1A","13.2500511367893","13.0333163097435","13.5741086057136","13.9672712973138","12.7008428187886","13.1454513796002","12.7015577202952","12.4627527542428","13.2376461696082","14.1050818641255","15.6682950025382","15.9476643306356"
"FAM171A2","11.9434525385588","11.7362919913995","12.1975238782578","12.4479820469397","12.6098482075663","12.5265848202023","12.0843068113256","11.5761252817407","12.0353455427992","12.0052841845847","12.2000311338064","12.1530547925577"
"SNRPG","17.4704205656901","16.9755793180496","16.5549185523127","18.3891481531278","18.4453543929312","18.5188913110019","16.9163226855545","17.2007262251652","16.6308216823357","18.5577404030209","18.5377795686869","18.3046989042614"
"NUDT19","13.4514815917958","13.6383567174529","13.7403710658452","14.207799838043","13.9241351536624","14.1151086935575","13.7642081301399","13.8848668902889","13.8402370082232","13.9403044196674","14.2332676473787","13.7285051549544"
"MIF4GD","12.1241762521265","12.5935358519277","12.7825703315383","12.5080200436896","11.7781469621724","12.1147606772621","11.8242666535564","11.6129652264744","11.8779780862205","11.8971685613537","11.3278389092469","11.8504056480351"
"FER1L4","13.1664016286831","9.97797895322142","13.1093997398282","10.8307154884857","12.2884710376314","10.153288223365","13.1387101746032","12.9609666652308","12.7127913556733","11.6291835591586","10.0344455412537","10.5935273326595"
"HACD1","13.2968445290732","12.2555980976155","12.7503531769388","13.0159150303264","12.4940655351632","12.6060836011463","12.5743262492371","12.9430257357813","12.7281692469657","13.1590687405639","13.2433093785723","12.6957002661903"
"MYO9A","12.7487903538746","13.0797764267499","12.9359808478938","12.9110754740736","10.1429638143221","13.0013325388887","12.911878796552","12.8090104144039","12.7059001681745","12.6930491167559","12.4596057971544","12.2098767296246"
"SMIM1","11.160155055718","12.046223651392","11.2599903599503","10.5738743656752","11.0025407931212","10.6631553332572","10.8530833854808","10.5558815410736","10.2352124719345","10.172127436878","10.1835576177009","11.5547854822157"
"RABGAP1L","12.6868156445956","10.1195561347926","11.6749955037937","12.0142855446636","10.6533490968407","10.1783777031271","10.6891985979199","12.013664636073","12.0804211649709","11.7730856199087","11.2158477211286","11.3621191667257"
"GPR89A","13.7531749555539","13.7838679033031","13.7812469985716","13.6955763062221","12.7864799713019","13.3359904222849","13.545519580081","13.6473459925975","13.3868729036182","11.7038905995101","11.9691238621769","12.38330738876"
"HNRNPCL1","9.72293202470362","11.0996828078923","9.64821859101495","9.75795907023345","12.7816465845835","10.3566308933843","12.3342509350947","12.1619223136945","11.9132933539905","11.5491135539474","10.6815290490788","10.1793916037183"
"IGLL5","12.9057085292135","12.1284261623606","12.7873577738861","13.6389901680577","15.5318779107555","15.2018405844596","13.0950705991919","13.1752080162507","12.4700741539993","10.7578691803706","10.7068503889507","12.8479323313571"
"SCRIB","10.0655082632084","10.5923641959322","9.98874045150642","11.4522309427849","10.1680787922608","10.4189369176763","10.7130256197564","10.1690822012768","10.6459177337462","11.9689871165604","11.8483334335282","12.8250402576531"
"WASH2P","14.8291330517124","14.2942832956801","13.8351424658961","15.0917163605158","14.9943313365817","15.1366827767409","14.9749477936642","15.1163236528873","14.9620374330983","15.0300894598536","14.9247197347384","15.0568239665344"
"RASA4","9.87414529490558","10.4400593705013","10.4498502148415","10.3627986132318","10.3465131393763","9.78199716547738","10.0375057727358","11.5286371588284","10.0074338000498","10.3030386651279","10.6884076854627","11.6350308084724"
"UMAD1","10.0417275890576","10.6164060040679","9.00151234617764","10.9145047288596","10.8144783253596","11.5549820859578","10.5442670342195","10.4604354178812","10.4848128265715","10.9034525876371","10.119096750839","10.8665216668305"
"MCRIP1","12.4507730843481","12.5339696524348","12.6649005555848","14.8787406657427","15.5168695827643","15.4474061429335","12.6233305459421","12.8072663610501","12.6700586903193","14.8781563130059","14.8217490733467","15.7049492131966"
"AKR1B10","14.7924242880309","14.8000050140325","14.7010464934849","12.119362662097","12.2631371331465","11.5215562749138","14.6624681109188","14.5751846746685","14.3335816652114","10.6748013559411","11.5432010272437","12.9472205051101"
"SERPIN","19.832984245511","19.2712008335047","19.4814427335603","19.2066495381472","19.7963105831562","19.810948124198","19.3883011366033","19.5388652641884","19.5536217948583","16.9682505365083","16.7940604289427","17.7606679762471"
"Serpin","18.6073592136012","18.266356493176","18.3662112071608","17.9517400392696","18.4556603362473","18.7379965712613","18.2253627939983","18.2437179046208","18.0743139685867","16.2088973213146","16.3512291274837","16.9888843569997"
"Serpin.1","12.6917195322043","13.0879384676613","13.1283069354932","12.1599217797791","12.6944079496992","13.5838349547154","12.5312693548569","12.564930658865","12.8908589431024","10.7178306221339","10.7612603371837","11.5204860918698"
"Serpin.2","16.5223761704299","16.7019967758239","16.6807853018789","15.8222820240477","15.874772475924","16.1206894589982","16.5626791860273","16.1249875897953","16.2075405881697","13.4734520889522","13.4340417529852","14.6177831063963"
"SERPINA10","14.804695724145","14.3683018287505","14.7295623293645","14.4116301484301","14.6197098884356","14.907960948682","14.5206432326796","14.5706206507627","14.5491529295056","12.6541325188624","13.0753053203365","13.8622305252844"
"HGF","12.2915189535745","12.6471705782814","12.690406182386","13.1214072436215","14.8091853068766","14.7558890260085","12.902116928871","12.6665990547592","12.2739208681834","11.9844647439311","12.2825469513449","12.8543171404114"
"Corticosteroid-binding","14.9467463924769","14.5678788539996","14.7293711391184","14.6029655765843","15.6507460505977","15.4971532677619","14.590557812122","14.7468816661484","14.7439823457519","13.5037387961088","13.3050072023252","13.8814007882795"
"Tubulin","15.8357938355975","16.086878451306","16.1562154384349","14.636437701493","14.5253556335692","14.4275878414886","15.8226206194008","15.7366159729908","15.6627100938101","12.9198688982059","12.8417078238902","13.761021343619"
"Serpin.3","17.5879020125387","17.1479402384669","17.3926109099822","17.1565374031053","17.8705453341587","17.9369599332101","17.1784119837824","17.2857905122493","17.3585653563358","15.8232428301015","15.9558133455937","16.808247776191"
"Afamin","13.0773681903497","13.2921490513028","13.6882175202369","15.2561755108785","16.8474489039824","16.8471185340175","12.8408703506601","13.3189099328298","13.2078547320394","13.2816837628089","13.8475076285012","14.5469667857004"
"Prothrombin","17.9309798296364","18.0830949175651","18.0820502602761","17.6325479764066","17.7056593836478","17.8154896226029","18.1400059199651","18.1032826851961","17.7847562407023","15.9057724494617","16.493636577202","17.5905358833884"
"Cationic","20.7389234913818","19.7101741476879","20.1580770991329","21.8613595670428","21.9351708060044","22.0821282458996","20.145693374677","20.0425998817129","20.1703554289113","21.3321064989079","21.2184497171123","21.7715281568137"
"Trypsin","19.2516696329784","19.278841895283","19.4692880630486","19.5038703713041","20.8423012312271","20.8499548037705","18.535233603238","18.6351867030943","18.443336147991","18.4683495980453","19.0835156851157","19.1934603892506"
"Protein","15.9946804813835","16.1440248537263","15.996868445698","16.5836498825206","17.8729934402524","18.0342455110245","16.0216697057455","15.8279157579819","15.7867061075728","14.954968716222","15.0144956512371","16.019015116515"
"Angiotensinogen","17.9523829400996","17.6189016414475","17.9038641978386","16.8399295795677","17.3794460595072","17.4478419658911","18.3726270393174","17.8154708596213","17.7808857390438","14.6967502365222","14.7704935589624","15.7618862087822"
"Complement","17.0499761406575","16.6059771527554","16.8012662890368","16.7961283545648","17.3637326721626","17.4233539535776","16.7738603739633","16.5611163702605","16.6120045562862","15.4795466153985","15.4065039854761","16.1922600606058"
"Kininogen-1","17.3969893504928","16.9232114039727","17.5961606316773","19.3470308797422","20.8651412075852","20.8034122178335","17.4290225427287","17.354292433461","17.5723523581653","17.7284918689404","18.1418327356373","18.8784072065467"
"Kininogen-2","13.4353837768","13.6227382178711","14.2739121288408","15.7238315664953","17.3065156652337","17.2182604987973","13.966703709715","13.4961422384792","13.8575728474766","13.8047864593652","14.503409611495","15.5023501210381"
"Hemoglobin","20.6452643841675","20.4873847243858","20.4576373809918","20.7471439981867","20.3100801925779","20.2419086899363","20.5068809000116","20.5544989202444","20.5638367848237","18.5964664092619","19.3333693971038","20.0291793659506"
"Hemoglobin.1","14.3718310846331","14.2244087317972","14.1469584116743","13.4108090658423","14.2140154914108","14.1378316918601","13.8768046894854","14.0029204719165","14.2605373511073","12.9116784759349","12.6543876523884","13.2164154553232"
"Hemoglobin.2","20.6885918158316","20.6096404744368","20.0558967043264","19.4113040889073","19.4603479013219","19.6006860675178","20.2989396349727","20.3429948150506","20.3429948150506","17.9902203269892","19.042880378479","18.9172176332795"
"Profilin-1","12.4495252655183","12.8083247118407","12.8972328610885","10.1173361623399","10.408882484631","11.2965601275453","12.5342834258832","12.4336297749156","10.6700618573006","9.24514508044069","10.5275080636697","10.834088871887"
"Fibrinogen","16.6723286507595","16.1074214320149","16.3395020888692","16.7404922903143","17.8975914213952","17.9912560992833","15.9864642673341","16.4586517198365","16.3132515213212","15.5894024450859","15.1635907154997","15.7849491740714"
"Fibrinogen.1","16.5141114700066","15.7964021641399","15.9471003930427","16.3586288817994","17.4866622145519","17.4067779961092","15.5475452617082","16.1427492647354","15.9778411307611","15.3659703778123","14.4653814647551","15.0072550797558"
"Albumin","20.9742129067327","20.3538015700072","20.6885918158316","22.2506083848867","23.5044582377448","23.4922835237987","20.5261171188745","20.6885918158316","20.6364405337805","20.7055648944353","21.5308863630224","21.9387640707284"
"Collagen","13.0063786794756","12.723801709087","13.1947537769978","10.267244880949","9.77129541720449","13.279980492631","10.1565180152623","10.9439140029124","11.4761993948378","9.2291552800715","9.99585192968203","9.3028246878017"
"Plasminogen","17.8255551008708","17.807084441701","17.5106251077617","17.3306805866494","18.3467258073223","18.4286423304502","17.1957951103771","16.9877303251858","16.9537985872982","15.858925608314","16.0835312667425","16.6799336194527"
"Vitamin","13.1567262029485","11.9826870407147","12.8548177478265","13.9982025563619","14.8480556087722","15.038366044522","12.9913464586851","13.2454041509303","13.3324002541713","13.0594560050978","12.8278527580143","13.1556151676709"
"Alpha-2-HS-glycoprotein","19.0422097669803","18.7313090859423","19.0360635813921","20.8876252217366","21.6843171607313","21.3645279766003","19.066685739094","18.9440714530031","19.0067095831387","19.2345297800846","19.2408611923817","20.535639892993"
"Apolipoprotein","20.206575616824","20.0821282458996","20.3211353810869","20.9170689996291","20.9601377215209","21.0558967043264","19.8808076494909","19.7991582797891","19.726670527447","19.2246400061844","19.489483447038","20.1332024304938"
"Beta-2-glycoprotein","15.8817090643665","15.3119221146681","16.343593463507","17.8851303266714","19.5151223120997","19.3212234819108","15.7678404649217","15.8076291247918","16.7726882940606","16.1696020965454","17.3391279877026","17.4342046865266"
"Clusterin","19.4287138834254","19.3439252159875","19.030831451544","17.4942774658536","17.8675321351801","17.8673752765655","19.1274326734013","19.2732150868333","19.2129807739941","15.4773060887545","15.9368104448368","17.1618404565131"
"Alpha-2-antiplasmin","18.2107141446254","18.015186346187","18.3222274512259","17.9732601333284","18.5039965014499","18.5133343660293","18.2193292564197","18.1939728607385","18.2673033430933","15.3800720640146","15.574058330123","16.9396366014371"
"Alpha-1-antiproteinase","20.9024222236647","20.5261171188745","20.6275623824341","20.4971657451784","21.0624994391506","21.0690720930741","20.7715281568137","20.8346068394371","20.7389234913818","18.1982867583803","18.3737572885141","19.6794113719233"
"Cartilage","14.0478566641689","13.7809088008656","14.4332789793418","14.4270377943531","15.4892145103754","15.5456975440456","13.4507730843481","13.3468461130867","13.3279736026139","10.8827836056972","13.0941865766593","13.6770258714709"
"Antithrombin-III","19.5692511455461","19.604618378215","19.7266006857476","19.5051699533628","19.7404313499387","19.8539445548171","19.506663995325","19.5943391847761","19.6068154381226","17.8420740656135","18.1683538299507","18.9179081417443"
"Factor","16.5563967826699","16.435815109101","16.741216789421","16.2847662756173","17.0132463314104","17.0556001934094","17.0343798634395","16.2469984646062","16.4617847726355","14.8124230161557","15.0829265761776","16.1218511763757"
"Inter-alpha-trypsin","16.6993013260682","16.0056179707421","16.250592656823","16.4861106646466","17.1491616202143","17.0734616935627","16.2284185125471","16.3169797261811","16.3030386651279","15.4464274828888","15.6504683943127","15.8272484138463"
"Apolipoprotein.1","18.2700078174753","18.2681947350877","18.5242623984483","20.9881520976905","21.2006017157794","21.1642293261144","18.1185659978605","17.9454495519117","17.9401587193749","18.8332638137768","19.3063821577665","20.3211353810869"
"Apolipoprotein.2","20.4272637319482","20.2419086899363","20.2989396349727","19.8111849484707","19.8561002484616","19.8402047312924","20.4374594990541","20.3751752207998","20.406653452273","18.169239965696","18.9009493342658","19.7949520303045"
"Lumican","16.176231597647","14.949010496558","14.7655243869002","15.3453186103348","15.8453307772451","16.0249664838738","16.5821890355242","16.4746755903225","16.4744395290107","13.3844060317928","13.385673695003","14.6389336212746"
"IGK","14.1743561673263","14.3005742103618","14.2965721209276","14.2522662710257","16.1035664839464","15.7820563014557","14.093062624352","14.2713900742475","14.2654905193003","12.0629332101192","10.9361741410536","13.4398049173143"
"Inter-alpha-trypsin.1","14.5441373499529","14.3391401692684","14.7165461977548","14.3609430778043","15.5597445294214","15.6409763806568","14.4105308512445","14.4584578808061","14.2859439947674","12.8708289738105","12.72036611683","13.8941830348895"
"Immunoglobulin","12.7455987002649","13.300409763597","13.2389913120665","13.0523489808999","13.9827618980457","14.7749105727249","12.7644673307502","12.5915316964759","12.2818662920318","12.4617505666221","13.5948727425607","13.8442938432423"
"C4b-binding","15.9092860531184","15.8255650381216","15.9384286948727","17.2510107799655","18.1777261014714","18.0074270108353","15.6858766543147","15.3866035053557","15.7678637362192","15.1819752653659","16.2377085277355","17.1389916879352"
