"polyIC10ugYES"	"polyIC1ugYES"	"lipoYES"	"AveExpr"	"F"	"P.Value"	"adj.P.Val"
"sp|P34949|MPI_HUMAN"	-0.0784610966061934	-0.123190075013679	-0.112592088939376	25.6408868434221	0.588833786746012	0.636646484980746	0.703710256125904
"sp|Q96D46|NMD3_HUMAN"	0.0265036794286943	0.161353000742006	0.0326690126635345	24.4686889431129	0.609483866531247	0.639466228984381	0.706572133288187
"sp|Q8IZP0|ABI1_HUMAN"	-0.108884953277808	-0.0794008974141829	-0.16886460129075	26.3041229867402	0.581087401064586	0.640001605779524	0.706667677270303
"sp|P42167|LAP2B_HUMAN"	-0.0905592298790437	-0.0862302625169526	-0.118918037971988	26.808235587891	0.581066786232972	0.640013970112627	0.706667677270303
"sp|Q8N4P3|MESH1_HUMAN"	0.224211946952227	-0.420358152826923	-0.349846851912801	23.1580294753555	0.622151845095516	0.640420447739915	0.70683750612817
"sp|P17405|ASM_HUMAN"	0.0377091587770533	-0.0863264406056873	0.0503360956827296	25.9087727523845	0.58004151132833	0.640629162701674	0.70683750612817
"sp|P51570|GALK1_HUMAN"	-0.0747231438286603	-0.102474202860367	0.0803566784679017	25.0212555670335	0.578817296611782	0.64136437843068	0.70739397246638
"sp|Q9HCD6|TANC2_HUMAN"	0.64569320983128	0.193319899571495	0.175450769104497	23.4220290980853	0.60323356645321	0.642746564250604	0.708663358353311
"sp|Q6ZSR9|YJ005_HUMAN"	0.159402373237499	0.177816557611534	0.114937956493795	25.4508831167085	0.575725121337069	0.643224584449822	0.708935297393617
"sp|Q9HBH5|RDH14_HUMAN"	0.0575546285901318	-0.153337384987356	0.0259566057555626	24.2381195544934	0.575056453606352	0.643627440763944	0.708987819344523
"sp|P30046|DOPD_HUMAN"	-0.177049508613931	-0.0726182339538859	-0.0518007171774333	28.8606535512839	0.57487794462554	0.643735023960987	0.708987819344523
"sp|O14656|TOR1A_HUMAN"	0.148871437038593	0.0331311106164662	0.0339210876948096	25.5808754462731	0.572160331117011	0.645374728282698	0.710538328227879
"sp|O60749|SNX2_HUMAN"	-0.044995383000694	0.0874735561093563	0.0086330979781443	26.596100606309	0.56837267960996	0.647665873747319	0.712804682888572
"sp|Q2TAA2|IAH1_HUMAN"	-0.0927634579508133	-0.15574397706105	0.06276096615942	25.7591652032619	0.567363112455255	0.648277701858713	0.713221859423734
"sp|P14136|GFAP_HUMAN"	-0.156033080018427	-0.023075578903022	-0.0616923836332457	26.8952178557362	0.56513668274874	0.64962868182565	0.714416379986995
"sp|Q13885|TBB2A_HUMAN"	-0.112124916808252	-0.090457667266259	0.03080075990942	29.0909156155462	0.569069994954066	0.649829781665717	0.714416379986995
"sp|Q8N257|H2B3B_HUMAN"	0.079916750696025	-0.00623049254598721	-0.0837002530939609	30.0675112068922	0.564983738846888	0.650864974426017	0.715297805466756
"sp|P0C0S8|H2A1_HUMAN"	0.0117150830708543	0.0975794464305721	-0.0437635446521346	33.3623547426737	0.561746825380332	0.651690096355848	0.715862285906244
"sp|Q9UKD2|MRT4_HUMAN"	0.298485608236895	0.234074378974074	0.126886459443279	27.8906093450791	0.572578223236562	0.651845880443348	0.715862285906244
"sp|Q07666|KHDR1_HUMAN"	0.0525668029097214	-0.0536659456680652	-0.0727014293229484	28.9306752616927	0.561000192598517	0.652144858001593	0.715934018243239
"sp|Q9Y3Q8|T22D4_HUMAN"	0.210927498407811	0.152728172866332	0.296898164315507	24.7660217940502	0.570182763639589	0.653219913963414	0.716857384091655
"sp|P46060|RAGP1_HUMAN"	0.0320266210078399	0.0017418751938768	-0.0564868932376967	27.4481756326398	0.554151910713143	0.656328207116524	0.72001060744899
"sp|P35908|K22E_HUMAN"	0.208451706470619	0.37007258416254	0.494430863798716	28.2204581408765	0.550855931714662	0.658349395509094	0.721969415833882
"sp|P84022|SMAD3_HUMAN"	0.17184649419103	0.126841106082652	0.00570778736482796	25.3294007392076	0.560230979469795	0.658958423797401	0.722311911530194
"sp|O00429|DNM1L_HUMAN"	0.0989902685418604	0.063128975968971	0.0319842308363363	26.5550773720243	0.549579994860554	0.659133193419851	0.722311911530194
"sp|Q4V328|GRAP1_HUMAN"	-0.062962363553453	-0.174773727518622	-0.0445182652131493	24.7417210092969	0.543397254329007	0.662941895136058	0.726225944475109
"sp|O00232|PSD12_HUMAN"	0.125742407479191	0.0446334366006032	0.0239593209719793	26.9481045301603	0.541212100755859	0.664292224170325	0.727445094659713
"sp|Q9NWS0|PIHD1_HUMAN"	-0.0963939013191401	0.0692227695534117	0.0850581441284166	24.5601796418931	0.539673757958173	0.665244172521213	0.728227275671667
"sp|Q9Y5L0|TNPO3_HUMAN"	0.00138266665278023	-0.132343519340694	-0.058897648676164	24.4096526045558	0.542702704611352	0.665637476446518	0.728397581368618
"sp|P33176|KINH_HUMAN"	0.00097714186862019	-0.035073334893981	-0.0660235180533124	27.4962324626591	0.538537789328395	0.665947824970782	0.728477020960541
"sp|P01112|RASH_HUMAN"	-0.0450877786127659	-0.0547869509746483	0.0411677339739925	26.5386898051549	0.535391794653765	0.667899639925364	0.730211275554831
"sp|Q08623|HDHD1_HUMAN"	-0.444153214735392	-0.329392268988465	-0.196787642482823	25.6178361396471	0.541045497293349	0.668182350319283	0.730211275554831
"sp|Q8NB37|GALD1_HUMAN"	-0.136530506134191	-0.010466275813591	0.0295445754794	24.4988340828591	0.535997968545157	0.668507904282701	0.730211275554831
"sp|Q13162|PRDX4_HUMAN"	0.056010361680296	0.101621439099956	0.169794083033668	28.7144454238661	0.534241234687034	0.668614594830269	0.730211275554831
"sp|O15042|SR140_HUMAN"	0.0292364613513708	-0.103379884128355	-0.0720929573677982	25.3446821109067	0.533969883268586	0.668783300161709	0.730211275554831
"sp|P49189|AL9A1_HUMAN"	-0.0575597931052812	-0.0872331854386499	-0.120232083525031	27.4674611722567	0.533680687850481	0.668963136580421	0.730211275554831
"sp|Q9NUQ9|CYRIB_HUMAN"	0.0670628682868219	0.0922512549200091	0.0756477773118161	26.5716814741248	0.531415743153587	0.670372915825489	0.731489534932086
"sp|P07738|PMGE_HUMAN"	-0.166012705671479	-0.103660628526435	-0.00789311963499032	24.5174323792739	0.531070215990451	0.671546327156268	0.732293762854089
"sp|Q96AG4|LRC59_HUMAN"	-0.0729773848759478	-0.0490780803453496	0.0539055528690907	28.9741070603511	0.529466686846224	0.671587948309396	0.732293762854089
"sp|Q9P0I2|EMC3_HUMAN"	0.146333119341923	0.0471066172409517	0.182806173503576	24.0165466385141	0.525111951378072	0.674308909502531	0.73499911017992
"sp|P14923|PLAK_HUMAN"	-0.0586675552841681	-0.062346056816948	0.0782303320150639	25.932090081508	0.523234408584979	0.675484702213014	0.735926600935561
"sp|P26440|IVD_HUMAN"	-2.25412618625626e-05	0.0180439472970306	-0.0844846732123195	26.7524263187971	0.522986318241617	0.675640185519495	0.735926600935561
"sp|O14562|UBFD1_HUMAN"	-0.256974494290722	-0.0982467427138936	-0.056816526664927	26.2462475723867	0.522511316299713	0.675937956511851	0.735989303039201
"sp|Q92609|TBCD5_HUMAN"	-0.318288877710831	-0.199488698434598	-0.3441497008708	24.4753532487743	0.52359161848167	0.676178974897287	0.735990187952144
"sp|O43813|LANC1_HUMAN"	0.151942796319094	0.177312461869507	0.0182302884662231	26.1404742926259	0.520539936568992	0.677174869840915	0.73677438264396
"sp|O00471|EXOC5_HUMAN"	0.0182796274502914	-0.0942327748993866	-0.0592531444469794	24.1847959426705	0.520130994225521	0.67743167394501	0.73677438264396
"sp|P82650|RT22_HUMAN"	0.104688230031373	0.0387813527077122	-0.102833709493075	25.7765593935332	0.519829859873534	0.677620825812884	0.73677438264396
"sp|P28290|ITPI2_HUMAN"	-0.141938249711271	-0.132493996291263	-0.0948614987893907	25.7259953983803	0.519014840691888	0.67813296925379	0.737069676407809
"sp|Q6IAA8|LTOR1_HUMAN"	-0.0189158248562763	0.0579989648230376	0.0342242588324832	27.5831533748219	0.518545414957734	0.678428083422275	0.73712895305172
"sp|Q9H0W8|SMG9_HUMAN"	-0.109897831665647	0.145246688443665	-0.104459832493193	24.2397844052794	0.535031093091513	0.679818054506259	0.738377355195738
"sp|Q9NYB9|ABI2_HUMAN"	0.0509627491891905	0.0980206329038111	0.0701884439471326	25.5400341033155	0.512927450998243	0.681967591729679	0.740449575145193
"sp|Q9Y3P9|RBGP1_HUMAN"	0.178126961485534	0.133119782037781	0.124238861438744	24.4640914278836	0.516840916862151	0.682809201843119	0.741100741922535
"sp|Q08752|PPID_HUMAN"	-0.120275552909257	-0.0363771132318244	-0.0684346814449685	26.4173496735291	0.51047312802387	0.683518318731922	0.741607694261547
"sp|Q9NTZ6|RBM12_HUMAN"	-0.10027777617144	-0.0339533610179063	-0.111835919881247	26.0558739542006	0.503292669403805	0.688070506574935	0.746282489255079
"sp|Q96CS3|FAF2_HUMAN"	0.0113873207709718	0.0867793145468466	-0.000496400043796071	27.0747257833467	0.502268415131926	0.688721703483169	0.746724451334901
"sp|P11177|ODPB_HUMAN"	-0.0849355380129878	-0.00688324297495889	0.0457797502274874	27.7754604503964	0.496607257976342	0.69232921318192	0.750370254400213
"sp|P05455|LA_HUMAN"	-0.0404427456567581	-0.00427778123921026	-0.087946782327626	28.662843260512	0.495827214769664	0.692827381630394	0.750644659588235
"sp|Q8NFF5|FAD1_HUMAN"	-0.172837166206255	-0.213410307431618	0.139612999213643	24.206852735145	0.508792916119667	0.694706130488296	0.752414133551127
"sp|Q99943|PLCA_HUMAN"	-0.313879655994358	-0.324024775161881	-0.122633943126118	25.5722155333092	0.503004229414718	0.695030942748092	0.752499932360479
"sp|Q9H4A3|WNK1_HUMAN"	-0.000653328672340676	-0.0366212187254031	0.0650408956325338	24.597171955368	0.49122698900746	0.695770638031671	0.753034699727672
"sp|O43169|CYB5B_HUMAN"	-0.432268556587685	-0.337723695848882	-0.264063648085822	26.0317909227566	0.490293691121452	0.696368882504569	0.753416050845339
"sp|O75976|CBPD_HUMAN"	-0.0324701218024775	-0.00823007233561765	-0.097134960233132	25.5313180728895	0.485965079951096	0.69914840889519	0.755895245472138
"sp|Q16539|MK14_HUMAN"	-0.0871891283482394	-0.00395378880197107	0.0181099689944529	25.5153310124688	0.485956756031214	0.699153761641005	0.755895245472138
"sp|Q9NUJ3|T11L1_HUMAN"	-0.179192421486147	0.24700277697559	0.176192578561775	23.4456693526151	0.488803323380422	0.700095809820202	0.756646758832134
"sp|P63220|RS21_HUMAN"	-0.11596136968472	-0.0324234547371182	0.103859985176992	28.9732877840575	0.482259740119651	0.701534062742565	0.757933839295917
"sp|Q5QJE6|TDIF2_HUMAN"	-0.128619351627958	0.0138049847995715	0.176296828542714	23.6328537611066	0.483343646717791	0.702413417218729	0.758616394204507
"sp|P13984|T2FB_HUMAN"	-0.0791987728310026	-0.0721557829620008	-0.117568072515028	25.8560656895529	0.477294210387382	0.704740184513146	0.760674884105167
"sp|Q9H307|PININ_HUMAN"	-0.0500269900747557	-0.104841492644754	-0.0712208008908372	26.3858422338207	0.47717709905923	0.704815925579168	0.760674884105167
"sp|Q9Y3D9|RT23_HUMAN"	-0.0756716864862765	-0.178993040722292	-0.0630768077951795	25.2414243512663	0.476630217048615	0.705169694359602	0.760788712506275
"sp|E9PRG8|CK098_HUMAN"	0.0166599612673774	-0.122123094365781	-0.009165751481555	25.2248665371263	0.4747995273003	0.706354846655181	0.76179910248204
"sp|Q9HCC0|MCCB_HUMAN"	0.0598151306563799	0.0613917324916299	-0.0296883059975114	25.5857292274488	0.471488409545224	0.708501943263762	0.763845867051431
"sp|P60891|PRPS1_HUMAN"	0.110503538482095	0.0252674370497345	0.116118586201806	27.3014098128807	0.469155401069695	0.710017510784349	0.76510281574575
"sp|O95671|ASML_HUMAN"	0.017557514531994	-0.014381834627032	-0.0870061722991966	25.8571035107509	0.468728065919795	0.71029535912503	0.76510281574575
"sp|P61769|B2MG_HUMAN"	-0.209876745638838	-0.118487481816019	-0.190910430946478	27.374105132985	0.470398046538879	0.71064477305035	0.76510281574575
"sp|Q92575|UBXN4_HUMAN"	-0.0300073837288467	-0.00828012300327082	-0.249189946812657	25.4111275652571	0.468157195868772	0.710666649351307	0.76510281574575
"sp|P30566|PUR8_HUMAN"	0.00420748353892909	-0.0694213432674135	-0.0594942410813909	26.1627058041982	0.467322626436281	0.711209688790289	0.765418505954846
"sp|P53602|MVD1_HUMAN"	0.0131819262030818	0.315650567423691	-0.203419593160685	24.3136859146752	0.466063535515762	0.7126521361829	0.766701595949581
"sp|O43818|U3IP2_HUMAN"	-0.057573183124273	0.0459555043743442	0.140327340683206	25.122272295152	0.464541637560377	0.714392365652444	0.768304039438079
"sp|Q9GZP4|PITH1_HUMAN"	-0.222005801138796	-0.177827543533424	-0.0269215114087764	25.8483627816158	0.458269198569089	0.717118821423012	0.770965638189512
"sp|P13667|PDIA4_HUMAN"	-0.0458224765616408	-0.0637055868870095	0.00275289866443507	29.337502610239	0.455098232040907	0.719196306257931	0.772860491468012
"sp|P20645|MPRD_HUMAN"	-0.209529466033516	-0.246216897352345	-0.0989629982986351	26.8710938316636	0.454809287442217	0.719385809943463	0.772860491468012
"sp|Q8N6M0|OTU6B_HUMAN"	-0.0496548103933087	-0.00953780128601359	-0.96407028298905	27.7514878385471	0.452866698470702	0.721906755052281	0.775296984745948
"sp|Q15654|TRIP6_HUMAN"	0.029664577444365	0.102952266566264	0.112039068697416	26.7683055532259	0.449869656999634	0.722630564783877	0.775802400314576
"sp|Q9Y295|DRG1_HUMAN"	-0.0885147807169817	-0.236905949986191	-0.0616755672189319	25.4033303980295	0.44803561185783	0.724373289346778	0.777036478924255
"sp|Q8NHH9|ATLA2_HUMAN"	0.561676485373592	-0.0070178783143147	0.0335877314951426	23.8848866533102	0.457982229036714	0.724519954351496	0.777036478924255
"sp|P46063|RECQ1_HUMAN"	-0.00142434476946358	-0.129035228576145	-0.0328009697422687	26.399248666749	0.446968318976682	0.724540868239751	0.777036478924255
"sp|P05198|IF2A_HUMAN"	0.0593890452230454	0.0422951802900376	-0.00666214178082571	28.1407256223193	0.446170939040156	0.725066454678813	0.777328067577286
"sp|P27708|PYR1_HUMAN"	0.070017552893118	0.0247636215436143	0.0606191878281048	25.6508193146777	0.44328613592665	0.7269700041556	0.779096219913522
"sp|O43847|NRDC_HUMAN"	-0.0548556087770769	-0.118226758407243	-0.05641979098453	25.6674524260451	0.442305286573751	0.727617951906684	0.779517973651077
"sp|Q9Y4X5|ARI1_HUMAN"	-0.0578481604831671	-0.577608811346573	-0.0564069584380177	24.3207668240299	0.447343829401605	0.728842134736366	0.780289359572538
"sp|Q9UIA9|XPO7_HUMAN"	0.0955949573787701	-0.0484208060391893	0.101718984267156	25.4603244117395	0.441206918197177	0.728847306493669	0.780289359572538
"sp|Q53FT3|HIKES_HUMAN"	-0.0508711509983474	-0.0752280201193981	0.254198958821066	25.701867440115	0.446709295364154	0.729235991239641	0.780432789786329
"sp|Q9BVJ6|UT14A_HUMAN"	-0.148003551531209	0.0243657944833598	-0.0259113801163457	23.9924959472874	0.43877189033505	0.729955157186887	0.780929679336809
"sp|O14558|HSPB6_HUMAN"	-0.141757945724439	-0.121285209793452	-0.109333750644039	28.5548701317351	0.438045838776059	0.730436000101971	0.78097003926485
"sp|Q9H832|UBE2Z_HUMAN"	-0.175969468817183	-0.246509320571848	-0.161575797960588	25.8802464493416	0.43794521776365	0.730502654220973	0.78097003926485
"sp|P42574|CASP3_HUMAN"	-0.205096126296599	-0.188825741739606	-0.0959574039204511	25.836755296049	0.435647155802831	0.732025992878994	0.782325651266564
"sp|Q9Y399|RT02_HUMAN"	-0.0507554891250838	-0.290002665202572	-0.198056739061441	24.8207057536233	0.435619024496873	0.733856267921833	0.784008230443688
"sp|P48739|PIPNB_HUMAN"	-0.0624945109058559	-0.147194151399875	-0.0942854938932397	27.2378166038345	0.430489145283776	0.73545232437937	0.785439498744646
"sp|O75915|PRAF3_HUMAN"	-0.0838211863974054	0.0621312008524921	-0.043301617748186	28.499228041372	0.429637707718069	0.73601885979079	0.785498455261274
"sp|P04439|HLAA_HUMAN"	-3.64808046201572e-05	-0.0294515909835246	-0.124374454903241	27.7766208431107	0.429635609542045	0.736020256219033	0.785498455261274
"sp|Q8NCA5|FA98A_HUMAN"	-0.0134795900597148	-0.0760137939449521	-0.145670367609804	26.7942226797751	0.428159338115413	0.737003179947886	0.786273587521004
"sp|P35527|K1C9_HUMAN"	-0.343271977564916	-0.218628095362294	0.174556464152763	29.1902572496985	0.427570606004573	0.737395389073309	0.786418194264051
"sp|Q9UI12|VATH_HUMAN"	-0.0544582434813579	0.00740199812686031	-0.0851860535329449	25.5378071202405	0.427113029539694	0.737700310571115	0.786469642167675
"sp|Q5VT52|RPRD2_HUMAN"	0.276100449383731	0.406188510628613	-0.214093945702984	23.6203389743878	0.43683815654012	0.740270741541562	0.788935496376816
"sp|P40261|NNMT_HUMAN"	-0.0195244220926386	-0.0949180403965168	0.0776303848198362	26.6763104602711	0.42187125675229	0.741198749401235	0.789356691526958
"sp|P19388|RPAB1_HUMAN"	0.0337554971014834	0.0158938548576059	0.128967949809796	25.0479323002568	0.423271611854757	0.741205095852879	0.789356691526958
"sp|Q8TDZ2|MICA1_HUMAN"	0.0179524415396662	0.140676884205787	-0.0350901704650764	24.1111030656695	0.42213439398166	0.741438824482567	0.789356691526958
"sp|Q9UHD2|TBK1_HUMAN"	0.105288510968973	0.241570162253467	0.010570007772074	24.5106974014429	0.426209318764302	0.742058735523613	0.789742259688903
"sp|P46976|GLYG_HUMAN"	-0.136849340161724	-0.333738642438389	-0.118898834523915	25.7991866353536	0.421073852213851	0.743297972817141	0.790786454413792
"sp|Q9Y4Z0|LSM4_HUMAN"	0.120424258206589	0.154982161165876	0.0170223172049605	26.9240421378671	0.409796425676477	0.749294651164696	0.796889556115456
"sp|P21589|5NTD_HUMAN"	0.0636692005541504	0.0410464469830138	0.058820826310504	29.0429892920166	0.406245226358929	0.751685181145977	0.79915454373049
"sp|Q14671|PUM1_HUMAN"	0.00694041526983187	0.140621954578328	-0.0865324055705348	24.9414547818913	0.40433264621503	0.752974404258972	0.800247511151401
"sp|O15260|SURF4_HUMAN"	-0.253160478499356	-0.272517736753354	-0.12401194267194	28.0511871003794	0.404479882644795	0.754171522914692	0.801241867618105
"sp|P61201|CSN2_HUMAN"	-0.0681104086326339	-0.057429384686292	-0.00656535203046714	26.7446077402358	0.40110495567447	0.755152848138701	0.802006352407966
"sp|Q96HY6|DDRGK_HUMAN"	0.00913930573052451	0.0518361913473579	0.152807289384555	26.1024100910081	0.398246049214103	0.757786162541613	0.804424875576098
"sp|P55287|CAD11_HUMAN"	0.0680812891088719	-0.308210737188588	-0.0613039555749761	23.7188392398877	0.401196436068448	0.757955161810768	0.804424875576098
"sp|Q9UK41|VPS28_HUMAN"	-0.122226356144864	-0.308087211291683	-0.059888112158101	26.5233500889701	0.392887160253231	0.760714403849668	0.806986583701425
"sp|Q9UNM6|PSD13_HUMAN"	-0.0570905074601075	0.0791996467495343	0.0241882225540143	27.1779344985786	0.392578116351281	0.760923971810614	0.806986583701425
"sp|Q13451|FKBP5_HUMAN"	-0.12287902271267	-0.12261039469679	-0.110565406912844	25.883392363576	0.392011475241299	0.761308297951628	0.806986583701425
"sp|P56192|SYMC_HUMAN"	0.0536711675550509	0.0945231534209168	0.0224157234047624	27.3581999899308	0.391781122134436	0.76146456414937	0.806986583701425
"sp|Q9NQC3|RTN4_HUMAN"	-0.0390861496467384	-0.0434838371124175	0.0344231975332327	31.0652795941334	0.391455082025952	0.761685770256045	0.806986583701425
"sp|O60220|TIM8A_HUMAN"	-0.402455460182906	-0.200684860054313	0.0127236087048459	25.4669979582613	0.394514571290834	0.763520546531774	0.808650865735692
"sp|Q52LW3|RHG29_HUMAN"	-0.191312400403128	0.0677240990901473	-0.114800382407141	24.3464284194305	0.387165310297264	0.765198748729452	0.810148226021783
"sp|P25786|PSA1_HUMAN"	-0.0478207095264177	0.0128018933363817	0.00109332907639016	28.7795190792024	0.381198882752484	0.768660660928831	0.813532388630721
"sp|P04264|K2C1_HUMAN"	-0.13100605927522	0.0775339964645987	0.299038890863987	30.7909925300573	0.379766253131924	0.769637417956508	0.814284892478847
"sp|Q16799|RTN1_HUMAN"	0.0391318542449993	0.22540747569059	0.0665871112173384	24.3585454100941	0.377232434404886	0.77159302989594	0.815892035632817
"sp|Q9NUL3|STAU2_HUMAN"	-0.0270869224740527	-0.0429487007802898	-0.184357078015765	24.7308202614964	0.376759945546665	0.771689007592658	0.815892035632817
"sp|Q96I99|SUCB2_HUMAN"	-0.0650218677477357	-0.0744161953298507	-0.0806763072386379	26.7645897961751	0.376125016260505	0.772122628391657	0.816068897341165
"sp|P61586|RHOA_HUMAN"	0.121573198874455	0.10984173788497	-0.0126349799826085	28.3341035231507	0.373647923160836	0.773815417707871	0.817576013743764
"sp|Q969S3|ZN622_HUMAN"	0.202217738652518	0.168652703767024	-0.0594721851058471	24.3489876354037	0.375621074243766	0.77447791890053	0.817993913654334
"sp|Q6NUQ4|TM214_HUMAN"	0.0139948613774014	-0.0829870392966257	0.0296864181750772	24.647167998747	0.37094617428097	0.775663655115974	0.818749914083599
"sp|Q96K76|UBP47_HUMAN"	0.163458089729521	0.184187868864399	0.0504135718128726	24.1632517058239	0.370851972392007	0.775728133350094	0.818749914083599
"sp|Q5T0N5|FBP1L_HUMAN"	-0.112282147769134	-0.102042880634086	-0.101487862858556	24.7960827146178	0.370922613332629	0.7761368858675	0.818899248725213
"sp|P55786|PSA_HUMAN"	0.0673536638115509	0.0742989630913561	0.0372530815595766	28.2336799828175	0.367655174244802	0.777917646760389	0.820495583364486
"sp|Q7LGA3|HS2ST_HUMAN"	-0.00621491069374135	-0.144856543222799	-0.136588310599096	23.9792878766765	0.367633292966413	0.779690679628698	0.822082671157031
"sp|Q63ZY3|KANK2_HUMAN"	0.0796818941074305	-0.0241668649508272	0.0244013111778567	24.6081621180942	0.364218564486449	0.780274400485542	0.822182900296006
"sp|Q96HS1|PGAM5_HUMAN"	0.0063599107584601	0.0211198249233107	-0.077917292284674	25.4855617222743	0.363955339149775	0.780455040205445	0.822182900296006
"sp|P62899|RL31_HUMAN"	-0.077792942554494	-0.02922100044317	-0.000843902172237699	30.2401619255574	0.363757602396289	0.780590749660927	0.822182900296006
"sp|O15212|PFD6_HUMAN"	-0.102139245032564	-0.0738664590097688	0.0596480231741198	27.3299854335665	0.361905831679598	0.781862125476752	0.823187510758628
"sp|Q8IWX8|CHERP_HUMAN"	-0.321202378283339	-0.198401695265632	-0.105105968972246	24.271751992602	0.362144191562601	0.782081868086934	0.823187510758628
"sp|Q8IYI6|EXOC8_HUMAN"	-0.0495808882465761	-0.131838565068109	-0.0637265025343842	25.0326029649565	0.357715588592601	0.784742177375033	0.825703994325928
"sp|Q13948|CASP_HUMAN"	0.0713835613145661	0.140207097346221	0.101014566790346	24.2723244892025	0.35554443550149	0.786236134037244	0.826991937758364
"sp|O95487|SC24B_HUMAN"	0.0106805001568722	0.0817630406110569	-0.0438632478093387	25.3276955859031	0.351477298148125	0.789037675752254	0.829413143394279
"sp|P31937|3HIDH_HUMAN"	0.0600155264696277	-0.0737540171285147	0.0238478027019346	26.7215827002551	0.351606019770527	0.789079410246189	0.829413143394279
"sp|P36551|HEM6_HUMAN"	0.0717219405649527	-0.0629157092086057	0.0079515587214373	26.2350588478638	0.350547642985428	0.789678575229705	0.829758283437523
"sp|P62820|RAB1A_HUMAN"	0.191303816245241	0.0634650129485218	0.109120163750221	28.7012126061642	0.346034118873185	0.792792888243075	0.832745083845315
"sp|Q5SY16|NOL9_HUMAN"	-0.0181227354267401	0.260469585494778	0.21460190720711	24.5705071337186	0.343375154161588	0.795292635707841	0.835084522210015
"sp|Q9Y2S2|CRYL1_HUMAN"	0.0175275879604673	-0.00265948631112063	0.100075116026018	24.5931746762528	0.339889205688752	0.797039770133451	0.836632358920484
"sp|P06730|IF4E_HUMAN"	-0.0571493525504798	-0.0932316489401295	-0.0550295904931346	28.5429308957523	0.336098423113624	0.799663407142857	0.839098862837573
"sp|Q96IJ6|GMPPA_HUMAN"	0.0494408572290185	-0.0520151735502499	-0.0674193250329733	25.0197985956915	0.333586172169237	0.801403647963736	0.840637034358401
"sp|Q9NVT9|ARMC1_HUMAN"	0.123512471352919	0.0326151519853876	0.0711336478378257	25.4269069239617	0.33286931752158	0.803095972584067	0.842123908281171
"sp|Q9UNK0|STX8_HUMAN"	0.0174171108040919	0.10834802796533	0.165298183381111	25.337985699319	0.328195369751388	0.805141642641485	0.843980154996069
"sp|Q96T37|RBM15_HUMAN"	0.0390098503972142	-0.0610392811054096	-0.171868990319407	23.8441077822951	0.327064221809055	0.805926605942296	0.844514063135155
"sp|Q6DKI1|RL7L_HUMAN"	0.0289856760786183	0.157519631774813	0.101888724406565	24.7114697807745	0.326255303757871	0.806688671513755	0.845023620348084
"sp|Q96GG9|DCNL1_HUMAN"	0.0151045578528067	0.0395999250463574	0.115617440800891	24.3918220186547	0.324064815205845	0.808102078371078	0.846214889996234
"sp|Q5XKP0|MIC13_HUMAN"	-0.240393712585525	-0.0465012553991572	-0.0436607298108457	26.2067826154191	0.318310053166144	0.812028557920452	0.850029758069563
"sp|Q15642|CIP4_HUMAN"	-0.0638693366904971	-0.107835030634256	-0.018622632359989	24.7959243573731	0.317345599296891	0.812678944204062	0.850029758069563
"sp|O14672|ADA10_HUMAN"	0.309853071767096	0.134739357536347	-0.178633478837245	23.666763557436	0.31811154901028	0.812782577192652	0.850029758069563
"sp|Q8N8S7|ENAH_HUMAN"	-0.080928959983538	-0.0774118168583205	-0.00179396816993934	26.9726185878911	0.317092708856127	0.812854827396808	0.850029758069563
"sp|P49770|EI2BB_HUMAN"	0.113041682145864	0.106409861889751	0.0639842922075881	25.2485799894808	0.310743762393413	0.817273090972155	0.854358495646088
"sp|O94925|GLSK_HUMAN"	0.0472427957800965	-0.0502708167523108	-0.00282082607520332	27.0673065826964	0.308253821946774	0.819007124059833	0.855879204679171
"sp|A0AVT1|UBA6_HUMAN"	0.0657742821519593	0.0544336133015714	0.00165199946368588	26.4951242155657	0.307084945787942	0.819821371220469	0.856340444830797
"sp|P48506|GSH1_HUMAN"	0.00272608252877946	0.000504050413345182	-0.0964228324745638	26.1143726341326	0.30681783377513	0.820007462510952	0.856340444830797
"sp|Q9Y4L1|HYOU1_HUMAN"	0.0503831482938207	0.028106228002238	-0.00369721083673016	28.2197786627909	0.302892747992205	0.822742761931151	0.858904198486217
"sp|Q9UL15|BAG5_HUMAN"	0.0912472145879283	0.0581480403089103	-0.0685092701065149	24.4965338687542	0.30201197894053	0.823305166552595	0.859198579808294
"sp|O75880|SCO1_HUMAN"	0.00324762965973359	-0.0894335819488308	0.0472118761513792	26.9629018573484	0.300308806124544	0.824456981608574	0.860107658034957
"sp|O75533|SF3B1_HUMAN"	0.00415425104535264	-0.0749413793335284	-0.0267142195854611	25.964728816842	0.299767723869915	0.824921462928833	0.860299306471731
"sp|Q9GZT8|NIF3L_HUMAN"	0.260560135830682	0.328960706683349	0.0135156726619884	24.061822564455	0.299243592813551	0.825266270919685	0.860366061278638
"sp|P29353|SHC1_HUMAN"	0.00572630813502048	-0.0204956437684392	-0.0597948016728237	26.9114474237148	0.297694522024466	0.826367260863102	0.860941554719801
"sp|P15144|AMPN_HUMAN"	-0.0496073559978248	-0.0248304114611825	0.0714559643512918	27.9039764669809	0.297675885812205	0.826380258626284	0.860941554719801
"sp|Q9UPT5|EXOC7_HUMAN"	-0.0226444306486885	-0.068667872842287	-0.011095974620261	25.3482216703716	0.294998869422509	0.828247563003747	0.862568873562663
